date,cat,geo,gprop,arrival,emigrant,emigrate,emigration,immigrant,immigrate,immigration,legalization,migrant,migrate,migration,passport,quota,required documents,visa,waiver
2018-09-01,0,CM,,17,0,0,5,3,1,12,0,0,0,5,12,1,15,13,0
2018-10-01,0,CM,,16,0,0,0,0,1,6,12,0,0,3,14,0,14,14,13
2018-11-01,0,CM,,20,0,0,4,3,1,4,13,0,0,2,13,0,0,12,0
2018-12-01,0,CM,,27,0,0,0,5,0,5,0,1,0,4,9,0,0,10,0
2019-01-01,0,CM,,17,0,0,0,3,1,6,0,0,6,4,13,2,43,13,13
2019-02-01,0,CM,,22,0,0,5,0,1,5,0,0,0,6,16,0,0,13,0
2019-03-01,0,CM,,28,0,0,0,0,0,7,0,1,0,3,15,4,15,14,0
2019-04-01,0,CM,,21,0,0,15,0,1,4,0,3,0,7,14,1,0,12,0
2019-05-01,0,CM,,24,0,0,19,0,2,7,0,0,0,5,18,1,0,17,42
2019-06-01,0,CM,,13,0,0,0,3,1,5,13,3,0,1,14,1,15,15,13
2019-07-01,0,CM,,10,0,0,4,8,2,7,13,0,6,2,9,0,0,17,0
2019-08-01,0,CM,,23,0,0,0,5,1,6,0,1,0,4,18,1,15,15,0
2019-09-01,0,CM,,14,0,0,4,3,0,7,0,1,0,5,24,0,14,16,0
2019-10-01,0,CM,,14,0,0,0,5,1,7,12,0,6,4,17,0,0,12,12
2019-11-01,0,CM,,18,0,0,4,0,1,6,24,1,0,7,13,0,14,13,0
2019-12-01,0,CM,,17,0,0,0,3,1,4,0,3,0,4,16,1,0,10,26
2020-01-01,0,CM,,20,0,0,8,2,1,6,11,1,6,6,20,0,0,12,12
2020-02-01,0,CM,,21,0,0,4,0,1,5,12,0,0,3,14,0,0,13,13
2020-03-01,0,CM,,16,0,0,0,2,1,4,0,0,11,3,10,1,0,7,12
2020-04-01,0,CM,,26,0,0,4,2,1,4,0,0,0,2,6,0,13,5,12
2020-05-01,0,CM,,23,0,0,0,4,1,4,0,2,11,2,13,0,12,6,0
2020-06-01,0,CM,,12,0,0,6,6,1,5,0,0,0,4,14,0,0,8,10
2020-07-01,0,CM,,16,0,0,0,2,1,4,0,2,9,4,13,0,11,7,0
2020-08-01,0,CM,,19,0,0,0,2,1,3,19,0,0,6,11,1,32,10,20
2020-09-01,0,CM,,19,0,0,0,2,1,5,0,0,5,2,9,0,0,9,0
2020-10-01,0,CM,,19,0,0,9,0,0,5,9,0,4,3,16,2,10,9,9
2020-11-01,0,CM,,24,0,0,3,3,1,5,0,1,4,7,13,0,0,7,0
2020-12-01,0,CM,,20,0,0,3,4,1,3,0,3,4,4,10,0,21,5,9
2021-01-01,0,CM,,19,0,0,4,2,1,5,0,6,0,4,10,0,0,8,11
2004-01-01,0,CN,,22,6,6,6,6,6,5,0,6,4,6,27,9,0,43,14
2004-02-01,0,CN,,9,6,6,6,6,6,6,0,6,9,6,38,7,0,42,28
2004-03-01,0,CN,,6,5,5,5,5,5,5,0,5,14,5,32,5,0,45,35
2004-04-01,0,CN,,13,4,4,4,4,4,6,0,4,9,4,33,9,0,45,20
2004-05-01,0,CN,,9,5,5,5,5,5,5,0,5,14,5,34,7,0,42,54
2004-06-01,0,CN,,15,5,5,5,5,5,5,0,5,15,5,38,8,0,41,52
2004-07-01,0,CN,,18,5,5,5,5,5,7,0,5,14,5,34,5,0,46,45
2004-08-01,0,CN,,11,7,7,7,7,7,6,0,7,12,7,31,8,0,42,42
2004-09-01,0,CN,,13,5,5,5,5,5,6,0,5,15,5,37,7,0,43,55
2004-10-01,0,CN,,15,5,5,5,5,5,6,8,5,18,5,31,7,0,42,28
2004-11-01,0,CN,,10,6,6,6,6,6,6,0,6,6,6,32,7,0,40,31
2004-12-01,0,CN,,10,6,6,6,6,6,5,0,6,18,6,26,10,0,42,31
2005-01-01,0,CN,,17,5,5,5,5,5,8,7,5,14,5,40,8,0,44,35
2005-02-01,0,CN,,17,6,6,6,6,6,7,0,6,18,6,29,5,0,46,35
2005-03-01,0,CN,,15,5,5,5,5,5,6,6,5,14,5,32,10,0,46,24
2005-04-01,0,CN,,25,5,5,5,5,5,6,0,5,13,5,33,7,0,49,43
2005-05-01,0,CN,,12,4,4,4,4,4,6,0,4,11,4,35,9,0,45,34
2005-06-01,0,CN,,15,6,6,6,6,6,5,0,6,15,6,35,7,0,43,36
2005-07-01,0,CN,,10,6,6,6,6,6,6,0,6,12,6,29,10,0,42,22
2005-08-01,0,CN,,25,5,5,5,5,5,6,0,5,13,5,50,11,0,42,34
2005-09-01,0,CN,,17,6,6,6,6,6,5,0,6,11,6,42,7,0,49,28
2005-10-01,0,CN,,15,5,5,5,5,5,6,0,5,15,5,32,7,0,43,37
2005-11-01,0,CN,,12,6,6,6,6,6,7,0,6,16,6,34,9,0,46,40
2005-12-01,0,CN,,18,6,6,6,6,6,5,0,6,11,6,31,10,0,49,21
2006-01-01,0,CN,,14,5,5,5,5,5,5,0,5,9,5,34,13,0,42,25
2006-02-01,0,CN,,16,7,7,7,7,7,7,0,7,18,7,47,10,0,44,31
2006-03-01,0,CN,,11,5,5,5,5,5,5,0,5,15,5,35,13,0,47,32
2006-04-01,0,CN,,11,6,6,6,6,6,5,0,6,15,6,39,14,0,54,20
2006-05-01,0,CN,,13,5,5,5,5,5,6,0,5,16,5,33,17,0,47,28
2006-06-01,0,CN,,16,6,6,6,6,6,6,0,6,11,6,36,12,0,45,31
2006-07-01,0,CN,,16,6,6,6,6,6,5,0,6,16,6,38,12,0,47,32
2006-08-01,0,CN,,17,6,6,6,6,6,6,0,6,15,6,34,12,0,54,24
2006-09-01,0,CN,,21,6,6,6,6,6,6,0,6,8,6,34,12,0,60,32
2006-10-01,0,CN,,16,5,5,5,5,5,6,0,5,13,5,40,15,0,53,26
2006-11-01,0,CN,,15,6,6,6,6,6,6,0,6,15,6,39,12,0,51,19
2006-12-01,0,CN,,22,5,5,5,5,5,6,0,5,12,5,39,14,0,54,41
2007-01-01,0,CN,,15,6,6,6,6,6,6,0,6,14,6,49,11,0,52,31
2007-02-01,0,CN,,20,5,5,5,5,5,6,0,5,12,5,49,11,0,45,25
2007-03-01,0,CN,,17,6,6,6,6,6,7,0,6,13,6,44,15,0,54,25
2007-04-01,0,CN,,19,5,5,5,5,5,6,0,5,14,5,43,15,0,58,34
2007-05-01,0,CN,,19,5,5,5,5,5,5,0,5,16,5,42,10,0,56,32
2007-06-01,0,CN,,16,5,5,5,5,5,5,0,5,15,5,40,13,0,51,22
2007-07-01,0,CN,,22,6,6,6,6,6,6,0,6,21,6,47,12,0,49,47
2007-08-01,0,CN,,22,6,6,6,6,6,5,3,6,18,6,38,13,0,53,41
2007-09-01,0,CN,,26,6,6,6,6,6,5,0,6,20,6,40,15,0,47,33
2007-10-01,0,CN,,18,5,5,5,5,5,5,3,5,17,5,36,17,0,54,40
2007-11-01,0,CN,,16,5,5,5,5,5,5,0,5,16,5,35,15,0,58,40
2007-12-01,0,CN,,28,5,5,5,5,5,5,3,5,17,5,41,12,0,59,36
2008-01-01,0,CN,,21,4,4,4,4,4,5,0,4,14,4,42,17,0,64,43
2008-02-01,0,CN,,18,6,6,6,6,6,6,0,6,14,6,40,10,0,50,43
2008-03-01,0,CN,,18,42,42,42,42,42,42,0,42,18,42,33,13,0,54,54
2008-04-01,0,CN,,25,35,35,35,35,35,38,2,35,19,35,34,16,0,61,33
2008-05-01,0,CN,,33,39,39,39,39,39,40,0,39,26,39,31,13,0,60,53
2008-06-01,0,CN,,21,40,40,40,40,40,41,0,40,19,40,32,14,0,59,51
2008-07-01,0,CN,,25,60,60,60,60,60,60,0,60,16,60,34,13,0,62,45
2008-08-01,0,CN,,23,71,71,71,71,71,73,0,71,13,71,33,11,0,64,55
2008-09-01,0,CN,,26,100,100,100,100,100,100,0,100,13,100,36,13,0,67,43
2008-10-01,0,CN,,23,89,89,89,89,89,87,0,89,12,89,33,14,0,64,34
2008-11-01,0,CN,,24,34,34,34,34,34,36,0,34,15,34,30,13,0,64,56
2008-12-01,0,CN,,19,22,22,22,22,22,23,2,22,20,22,31,15,0,65,48
2009-01-01,0,CN,,23,22,22,22,22,22,23,2,22,12,22,33,13,0,57,42
2009-02-01,0,CN,,20,11,11,11,11,11,13,0,11,15,11,37,16,0,59,49
2009-03-01,0,CN,,21,5,5,5,5,5,5,4,5,16,5,37,20,0,65,46
2009-04-01,0,CN,,26,5,5,5,5,5,5,0,5,18,5,35,19,0,65,55
2009-05-01,0,CN,,20,6,6,6,6,6,6,5,6,21,6,36,15,0,65,65
2009-06-01,0,CN,,22,7,7,7,7,7,7,0,7,17,7,37,17,0,61,55
2009-07-01,0,CN,,23,8,8,8,8,8,8,0,8,18,8,36,17,0,64,62
2009-08-01,0,CN,,19,9,9,9,9,9,9,0,9,17,9,38,17,0,71,60
2009-09-01,0,CN,,22,7,7,7,7,7,8,0,7,15,7,42,16,0,65,54
2009-10-01,0,CN,,24,6,6,6,6,6,7,0,6,16,6,38,18,0,63,59
2009-11-01,0,CN,,23,7,7,7,7,7,6,0,7,14,7,36,19,0,66,62
2009-12-01,0,CN,,37,8,8,8,8,8,8,0,8,15,8,38,18,0,66,59
2010-01-01,0,CN,,18,6,6,6,6,6,6,2,6,17,6,41,17,0,65,57
2010-02-01,0,CN,,23,7,7,7,7,7,7,0,7,11,7,39,13,0,59,79
2010-03-01,0,CN,,25,7,7,7,7,7,8,0,7,23,7,45,20,0,68,71
2010-04-01,0,CN,,24,9,9,9,9,9,9,0,9,19,9,35,18,0,69,83
2010-05-01,0,CN,,27,8,8,8,8,8,7,2,8,18,8,52,20,0,70,76
2010-06-01,0,CN,,29,8,8,8,8,8,8,0,8,14,8,56,20,0,71,82
2010-07-01,0,CN,,36,9,9,9,9,9,9,2,9,20,9,48,17,0,69,90
2010-08-01,0,CN,,31,10,10,10,10,10,10,0,10,19,10,40,19,0,67,88
2010-09-01,0,CN,,32,10,10,10,10,10,10,2,10,18,10,39,18,0,71,60
2010-10-01,0,CN,,35,8,8,8,8,8,8,0,8,21,8,39,17,0,71,80
2010-11-01,0,CN,,34,8,8,8,8,8,9,0,8,18,8,37,21,0,71,62
2010-12-01,0,CN,,42,7,7,7,7,7,8,0,7,17,7,41,27,0,73,80
2011-01-01,0,CN,,34,4,4,4,4,4,5,0,4,14,4,41,18,0,70,85
2011-02-01,0,CN,,40,5,5,5,5,5,6,0,5,14,5,49,16,0,68,87
2011-03-01,0,CN,,37,4,4,4,4,4,4,2,4,19,4,47,23,0,72,80
2011-04-01,0,CN,,34,7,7,7,7,7,6,0,7,16,7,38,24,0,72,97
2011-05-01,0,CN,,35,4,4,4,4,4,6,0,4,14,4,43,23,0,75,102
2011-06-01,0,CN,,33,5,5,5,5,5,5,2,5,18,5,49,20,0,71,81
2011-07-01,0,CN,,37,4,4,4,4,4,5,2,4,16,4,43,22,0,68,87
2011-08-01,0,CN,,33,4,4,4,4,4,4,0,4,15,4,38,14,0,65,90
2011-09-01,0,CN,,34,4,4,4,4,4,3,0,4,15,4,32,16,0,63,84
2011-10-01,0,CN,,36,6,6,6,6,6,5,0,6,13,6,31,17,0,61,83
2011-11-01,0,CN,,33,5,5,5,5,5,5,3,5,13,5,28,17,0,62,95
2011-12-01,0,CN,,41,3,3,3,3,3,3,1,3,12,3,30,16,0,62,88
2012-01-01,0,CN,,37,2,2,2,2,2,3,0,2,8,2,31,13,0,54,92
2012-02-01,0,CN,,33,3,3,3,3,3,3,1,3,13,3,37,14,0,62,82
2012-03-01,0,CN,,32,3,3,3,3,3,3,4,3,15,3,33,18,0,62,96
2012-04-01,0,CN,,35,3,3,3,3,3,3,0,3,12,3,30,17,0,59,92
2012-05-01,0,CN,,33,3,3,3,3,3,3,1,3,13,3,35,15,0,64,90
2012-06-01,0,CN,,38,3,3,3,3,3,3,0,3,14,3,33,16,0,59,76
2012-07-01,0,CN,,35,3,3,3,3,3,3,0,3,12,3,31,11,0,54,70
2012-08-01,0,CN,,31,3,3,3,3,3,3,0,3,11,3,35,10,0,53,69
2012-09-01,0,CN,,29,4,4,4,4,4,4,0,4,12,4,46,16,0,61,51
2012-10-01,0,CN,,33,4,4,4,4,4,6,3,4,14,4,42,17,0,60,53
2012-11-01,0,CN,,34,4,4,4,4,4,5,4,4,21,5,51,12,0,61,51
2012-12-01,0,CN,,28,4,4,4,4,4,5,0,4,19,5,43,19,0,62,53
2013-01-01,0,CN,,39,4,4,4,4,4,5,0,4,16,5,46,18,0,60,61
2013-02-01,0,CN,,29,4,4,4,4,4,5,0,4,15,4,44,13,0,55,38
2013-03-01,0,CN,,32,5,5,5,5,5,5,6,5,20,6,45,20,0,59,51
2013-04-01,0,CN,,31,4,4,4,4,4,5,6,4,20,4,55,24,0,64,43
2013-05-01,0,CN,,29,6,6,6,6,6,6,9,6,17,6,57,19,0,62,53
2013-06-01,0,CN,,31,4,4,4,4,4,6,0,4,21,5,60,15,0,63,33
2013-07-01,0,CN,,29,5,5,5,5,5,5,0,5,16,5,67,16,0,67,51
2013-08-01,0,CN,,32,5,5,5,5,5,6,3,5,16,5,58,16,0,65,47
2013-09-01,0,CN,,28,4,4,4,4,4,5,6,4,17,4,53,15,0,64,47
2013-10-01,0,CN,,26,5,5,5,5,5,6,0,5,17,6,51,16,0,66,55
2013-11-01,0,CN,,32,4,4,4,4,4,5,3,4,18,5,44,22,0,71,57
2013-12-01,0,CN,,34,7,7,7,7,7,7,3,7,15,7,52,24,0,70,52
2014-01-01,0,CN,,28,4,4,4,4,4,5,10,4,18,5,58,19,0,71,39
2014-02-01,0,CN,,21,5,5,5,5,5,6,0,5,17,6,49,15,0,62,29
2014-03-01,0,CN,,26,4,4,4,4,4,5,0,4,20,5,68,22,0,69,46
2014-04-01,0,CN,,34,3,3,3,3,3,5,3,3,16,4,47,29,0,70,43
2014-05-01,0,CN,,29,4,4,4,4,4,6,0,4,19,5,47,24,0,67,38
2014-06-01,0,CN,,17,3,3,3,3,3,3,0,3,11,3,24,31,0,53,25
2014-07-01,0,CN,,30,4,4,4,4,4,6,32,4,30,6,52,32,0,69,44
2014-08-01,0,CN,,36,3,3,3,4,3,5,0,3,24,4,53,40,0,89,55
2014-09-01,0,CN,,48,2,2,2,2,2,5,0,2,24,3,95,24,0,70,45
2014-10-01,0,CN,,30,4,4,4,4,4,3,0,4,20,5,39,20,0,72,28
2014-11-01,0,CN,,46,5,5,5,5,5,6,100,5,46,7,63,31,0,86,23
2014-12-01,0,CN,,14,3,3,3,3,3,5,0,3,48,6,64,31,0,72,33
2015-01-01,0,CN,,26,3,3,3,3,3,3,0,3,63,6,96,55,0,73,21
2015-02-01,0,CN,,36,3,3,3,3,3,4,0,3,49,4,33,50,0,96,57
2015-03-01,0,CN,,24,3,3,3,3,3,5,0,3,81,4,93,49,0,101,37
2015-04-01,0,CN,,32,3,3,3,3,3,6,0,3,108,9,76,76,0,105,25
2015-05-01,0,CN,,54,4,4,4,4,4,0,0,4,84,6,96,55,0,112,0
2015-06-01,0,CN,,56,4,4,4,4,5,1,0,4,38,5,178,57,0,104,58
2015-07-01,0,CN,,19,1,1,1,1,1,3,0,1,99,1,88,57,0,112,85
2015-08-01,0,CN,,18,3,3,3,4,3,5,0,3,72,5,43,79,0,129,28
2015-09-01,0,CN,,16,8,8,8,8,8,3,0,8,76,10,105,66,0,118,0
2015-10-01,0,CN,,18,2,2,2,3,2,10,0,4,74,2,55,75,0,122,0
2015-11-01,0,CN,,17,2,2,2,2,2,4,0,3,55,6,78,79,0,115,25
2015-12-01,0,CN,,16,2,2,3,2,2,8,0,3,33,4,68,106,0,124,50
2016-01-01,0,CN,,10,0,0,0,0,0,4,62,0,44,3,89,6,0,41,15
2016-02-01,0,CN,,0,2,2,3,2,3,7,0,3,26,4,47,22,0,34,0
2016-03-01,0,CN,,35,0,0,0,0,0,3,0,0,23,3,71,32,0,29,40
2016-04-01,0,CN,,18,1,1,1,1,1,2,0,1,18,3,43,6,0,38,14
2016-05-01,0,CN,,36,1,1,1,1,1,0,0,1,36,1,38,9,0,37,14
2016-06-01,0,CN,,42,2,2,2,2,2,4,0,2,11,3,70,23,0,46,0
2016-07-01,0,CN,,22,1,1,1,1,1,1,0,1,24,3,85,10,0,41,33
2016-08-01,0,CN,,20,0,0,0,1,0,6,44,0,22,3,24,18,0,37,10
2016-09-01,0,CN,,51,1,1,1,1,1,4,41,1,13,3,78,8,0,35,10
2016-10-01,0,CN,,26,1,1,1,1,1,2,0,1,22,3,71,27,0,35,0
2016-11-01,0,CN,,60,1,1,1,1,1,3,44,1,31,4,51,18,0,50,0
2016-12-01,0,CN,,60,2,2,2,2,2,4,0,3,44,3,102,44,0,108,64
2017-01-01,0,CN,,108,5,5,5,5,5,5,0,5,57,8,113,58,0,114,59
2017-02-01,0,CN,,80,5,5,5,6,5,11,52,5,86,9,104,35,0,117,61
2017-03-01,0,CN,,35,5,5,5,5,5,7,77,5,51,8,122,86,0,106,27
2017-04-01,0,CN,,62,3,3,3,3,3,5,0,4,78,5,131,60,0,119,38
2017-05-01,0,CN,,39,2,2,2,2,2,4,37,3,86,3,83,74,0,108,61
2017-06-01,0,CN,,82,5,5,5,5,5,6,0,5,55,7,130,66,0,111,25
2017-07-01,0,CN,,27,5,5,5,5,5,5,0,5,90,6,92,49,0,99,33
2017-08-01,0,CN,,26,4,4,4,4,4,7,0,4,79,6,89,57,0,110,32
2017-09-01,0,CN,,52,4,4,4,4,4,4,0,4,41,6,83,56,0,117,48
2017-10-01,0,CN,,31,2,2,2,2,2,5,0,2,29,4,110,40,0,90,48
2017-11-01,0,CN,,54,5,5,5,6,5,4,36,6,73,7,87,39,0,98,8
2017-12-01,0,CN,,47,3,3,3,3,3,7,34,3,43,5,75,73,0,107,80
2018-01-01,0,CN,,50,5,5,5,5,5,8,0,5,64,8,114,48,0,106,39
2018-02-01,0,CN,,21,7,7,7,7,7,9,0,7,38,11,117,31,0,86,0
2018-03-01,0,CN,,44,5,5,5,5,5,5,0,5,78,6,127,73,0,108,21
2018-04-01,0,CN,,48,4,4,4,4,4,6,0,4,56,7,114,69,0,113,40
2018-05-01,0,CN,,35,4,4,4,5,4,7,0,4,57,7,93,58,0,98,18
2018-06-01,0,CN,,54,4,4,4,5,4,8,27,4,47,5,130,60,0,125,51
2018-07-01,0,CN,,48,5,5,5,5,5,7,26,5,80,7,106,76,0,100,66
2018-08-01,0,CN,,23,6,6,6,6,6,7,0,6,44,7,122,54,0,104,35
2018-09-01,0,CN,,41,5,5,5,5,5,9,0,5,65,7,104,66,0,110,69
2018-10-01,0,CN,,30,4,4,4,4,4,6,0,5,49,7,127,66,0,111,57
2018-11-01,0,CN,,28,5,5,5,6,5,6,23,5,59,7,79,71,0,115,43
2018-12-01,0,CN,,32,4,4,4,4,4,9,0,4,71,6,141,82,0,117,71
2019-01-01,0,CN,,73,5,5,5,5,5,8,26,5,70,8,136,52,0,127,18
2019-02-01,0,CN,,17,8,8,8,8,8,7,0,9,71,11,143,61,0,118,61
2019-03-01,0,CN,,44,4,4,4,4,4,6,0,4,77,6,106,62,0,115,52
2019-04-01,0,CN,,65,6,6,6,6,6,5,0,6,76,8,111,79,0,127,29
2019-05-01,0,CN,,34,5,5,5,5,5,6,0,5,50,6,119,70,0,122,41
2019-06-01,0,CN,,45,6,6,6,6,6,9,0,6,50,7,100,58,0,116,50
2019-07-01,0,CN,,47,5,5,6,5,5,8,0,5,50,6,143,52,0,104,36
2019-08-01,0,CN,,27,5,5,5,5,5,9,0,5,60,6,122,80,0,111,66
2019-09-01,0,CN,,29,6,6,6,6,6,9,0,6,67,7,96,72,0,111,32
2019-10-01,0,CN,,40,5,5,5,5,5,7,0,5,53,7,120,43,0,111,41
2019-11-01,0,CN,,38,5,5,5,5,5,6,0,5,51,7,89,79,0,114,58
2019-12-01,0,CN,,49,6,6,6,6,6,6,0,6,68,8,130,72,0,125,74
2020-01-01,0,CN,,27,5,5,5,6,5,8,0,5,57,6,122,59,0,112,56
2020-02-01,0,CN,,8,13,13,13,13,13,20,0,13,54,15,62,38,0,99,25
2020-03-01,0,CN,,24,8,8,8,8,8,7,0,8,48,10,72,51,0,101,75
2020-04-01,0,CN,,35,5,5,5,5,5,5,0,5,79,6,48,62,0,88,36
2020-05-01,0,CN,,18,7,7,7,7,7,7,0,7,55,9,45,70,0,100,45
2020-06-01,0,CN,,11,9,9,9,9,9,6,0,9,87,11,77,62,0,91,26
2020-07-01,0,CN,,31,5,5,5,5,5,9,0,5,44,5,68,67,0,109,41
2020-08-01,0,CN,,16,5,5,5,5,5,6,0,5,78,7,37,79,0,100,48
2020-09-01,0,CN,,27,4,4,4,5,4,7,0,5,61,6,69,57,0,100,49
2020-10-01,0,CN,,36,4,4,4,4,4,11,0,4,36,5,68,58,0,89,28
2020-11-01,0,CN,,32,5,5,5,6,5,7,0,5,118,7,35,74,0,88,73
2020-12-01,0,CN,,45,3,3,3,3,3,5,0,3,60,4,50,68,0,80,34
2021-01-01,0,CN,,33,4,4,4,4,4,6,0,5,77,6,44,62,0,87,31
2004-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-05-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-07-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,0,CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
